ClienteID,NombreCliente,Edad,Ciudad,ProductoID,NombreProducto,CategoríaProducto,FechaCompra,Cantidad,PrecioUnitario
C16163,Jonás Rendón Tejeda,18,Nueva Uruguay,P394,Paracetamol,Analgésico,19/01/2025,5,69.06
C16164,Rebeca Manuel Luna,34,Vieja Fiji,P470,Lansoprazol,Antiácido,28/04/2025,4,41.26
C16165,Sonia Ángela Roque Ureña,57,Nueva Saint Kitts y Nevis,P242,Calcio,Suplemento,14/12/2024,2,27.62
C16166,Genaro Posada,40,San Beatriz los altos,P028,Fexofenadina,Antihistamínico,22/07/2024,5,168.86
C16167,Mtro. Mateo Castellanos,83,Nueva Líbano,P356,Lansoprazol,Antiácido,11/01/2025,4,123.46
C16168,Humberto de la Rosa,67,San Claudia de la Montaña,P022,Desloratadina,Antihistamínico,07/11/2024,4,161.4
C16169,Clemente Laura Jaimes Guillen,29,San Alfredo los altos,P444,Magnesio,Suplemento,10/01/2025,5,172.47
C16170,Camila Wendolin Magaña Caldera,24,San Carmen los bajos,P093,Sitagliptina,Antidiabético,09/03/2025,2,87.37
C16171,Lic. Israel Olivera,37,San Rodolfo de la Montaña,P187,Magnesio,Suplemento,22/12/2024,2,172.21
C16172,Miriam Vargas,22,San Fabiola los altos,P261,Vitamina D,Suplemento,11/06/2024,5,164.4
C16173,Rosario Adame,42,San Cristina de la Montaña,P005,Calcio,Suplemento,24/02/2025,2,143.33
C16174,Joaquín Alonzo,60,Nueva Benin,P027,Amoxicilina,Antibiótico,03/06/2025,1,103.71
C16175,Lilia del Río,59,Nueva Túnez,P459,Magnesio,Suplemento,19/08/2024,3,17.87
C16176,Dr. Martín González,47,Vieja Colombia,P010,Vitamina D,Suplemento,07/10/2024,2,63.82
C16177,Carlota Abrego Sauceda,26,Nueva República Árabe Siria,P232,Omeprazol,Antiácido,23/07/2024,2,30.83
C16178,Julio Terrazas Rivas,76,Nueva Botswana,P462,Sitagliptina,Antidiabético,21/10/2024,3,137.7
C16179,Esparta Leyva,68,San Gerardo de la Montaña,P479,Calcio,Suplemento,27/02/2025,5,47.15
C16180,Lic. Hugo Espinal,44,Nueva Uzbekistán,P386,Magnesio,Suplemento,13/11/2024,3,162.38
C16181,Gonzalo Aurora Padilla,65,Nueva Samoa,P265,Pioglitazona,Antidiabético,15/09/2024,3,25.32
C16182,Sr(a). Nadia Hernández,67,San Eric de la Montaña,P011,Naproxeno,Analgésico,02/12/2024,3,14.37
C16183,Verónica Alejandra Barragán,71,San Clemente de la Montaña,P406,Ciprofloxacino,Antibiótico,03/09/2024,1,153.65
C16184,Cristina Saldaña,31,San Bernabé de la Montaña,P432,Desloratadina,Antihistamínico,31/10/2024,1,26.82
C16185,Mtro. Rosa Solano,33,Vieja Armenia,P123,Azitromicina,Antibiótico,24/09/2024,4,71.95
C16186,Mtro. Luis Manuel Salas,18,San Lucas de la Montaña,P182,Lansoprazol,Antiácido,15/08/2024,1,69.94
C16187,Vanesa Beatriz Jaramillo Malave,72,San Eloisa de la Montaña,P426,Ciprofloxacino,Antibiótico,05/04/2025,3,72.67
C16188,Jorge Luis Ybarra Orozco,30,San Natividad los bajos,P096,Naproxeno,Analgésico,31/10/2024,2,127.86
C16189,Ing. Sara Burgos,53,Vieja República Unida de Tanzanía,P251,Sitagliptina,Antidiabético,13/10/2024,5,173.17
C16190,Liliana Aldo Quintero,47,San Elias los altos,P229,Calcio,Suplemento,07/08/2024,1,87.59
C16191,Mitzy Matos,48,Nueva Japón,P084,Magnesio,Suplemento,01/04/2025,2,193.56
C16192,Asunción Alicia Arias Corrales,43,Vieja Tonga,P377,Pantoprazol,Antiácido,23/02/2025,5,169.22
C16193,Noelia Citlali Delgado,57,San Mauricio de la Montaña,P071,Omeprazol,Antiácido,03/04/2025,2,145.89
C16194,Débora Peralta,29,San Cristina los altos,P289,Vitamina D,Suplemento,01/09/2024,4,75.17
C16195,María Eugenia Guzmán Canales,51,San Delia los altos,P295,Vitamina C,Suplemento,07/08/2024,3,113.87
C16196,José Carlos Isaac Esquivel,87,Vieja Austria,P144,Cetirizina,Antihistamínico,06/04/2025,3,17.64
C16197,Araceli María José Sandoval Duarte,29,San Mauricio de la Montaña,P263,Ibuprofeno,Analgésico,14/08/2024,1,60.74
C16198,Dr. Nayeli Armas,77,San Germán de la Montaña,P354,Loratadina,Antihistamínico,14/07/2024,2,66.87
C16199,Héctor Renato Baeza,49,San Esther de la Montaña,P474,Pantoprazol,Antiácido,18/01/2025,2,190.14
C16200,Laura Leonel Tejeda,31,Nueva Tayikistán,P249,Vitamina D,Suplemento,07/03/2025,3,135.26
C16201,Concepción Adán Delgadillo,51,Nueva Malta,P227,Azitromicina,Antibiótico,29/10/2024,3,16.22
C16202,Citlali Reséndez Guardado,47,San Eloisa los altos,P277,Amoxicilina,Antibiótico,25/06/2024,1,124.62
C16203,Barbara Cortés,51,Nueva Sudán,P006,Glibenclamida,Antidiabético,14/01/2025,1,166.82
C16204,Gabino Quintanilla Uribe,57,San María Elena los altos,P279,Cetirizina,Antihistamínico,14/01/2025,2,121.14
C16205,Ivonne Eva Naranjo Suárez,34,San Violeta los altos,P355,Metformina,Antidiabético,12/12/2024,1,28.55
C16206,Carlos Ivonne Padilla Villaseñor,26,San Cornelio los bajos,P113,Calcio,Suplemento,10/10/2024,1,164.1
C16207,Dr. Rosario Matos,77,Nueva Sierra Leona,P051,Glibenclamida,Antidiabético,05/07/2024,5,192.35
C16208,Sr(a). Virginia Orellana,49,San Esmeralda los altos,P261,Cetirizina,Antihistamínico,17/05/2025,4,86.76
C16209,Felix Collazo Olivares,65,Nueva Nauru,P368,Lansoprazol,Antiácido,07/05/2025,1,124.56
C16210,Lic. Jaqueline Gil,54,Nueva Cuba,P243,Paracetamol,Analgésico,26/04/2025,4,129.32
C16211,Vicente Arellano Rodarte,87,Nueva República Unida de Tanzanía,P188,Diclofenaco,Analgésico,01/05/2025,3,134.13
C16212,Sr(a). Mauro Rosario,75,San Nadia los bajos,P140,Naproxeno,Analgésico,01/09/2024,4,124.05
C16213,Sr(a). Alta  Gracia Rodríguez,63,Nueva Kuwait,P028,Calcio,Suplemento,07/04/2025,4,122.02
C16214,Alma Laureano,75,Vieja Bahamas,P198,Glibenclamida,Antidiabético,16/09/2024,5,138.6
C16215,Sessa Aurelio Quintero,26,San Alta  Gracia de la Montaña,P371,Metformina,Antidiabético,26/09/2024,2,151.41
C16216,Gerardo Víctor Guajardo Carbajal,19,San Fidel de la Montaña,P124,Paracetamol,Analgésico,03/03/2025,5,145.79
C16217,Lic. Teresa Narváez,55,San Felix los altos,P425,Ranitidina,Antiácido,02/04/2025,4,60.55
C16218,Hernán René Rojo Castillo,51,San Abelardo los bajos,P163,Fexofenadina,Antihistamínico,29/10/2024,1,187.91
C16219,Alejandro Adalberto Garay,50,San Julio César los bajos,P090,Calcio,Suplemento,20/05/2025,3,58.47
C16220,Zeferino Aranda Nieto,56,Vieja Montenegro,P344,Loratadina,Antihistamínico,06/04/2025,4,91.31
C16221,Israel Jorge Arellano Curiel,53,Nueva Sri Lanka,P446,Naproxeno,Analgésico,22/02/2025,3,22.93
C16222,Luz Amalia Rosario,52,San Iván los bajos,P219,Vitamina D,Suplemento,16/12/2024,1,171
C16223,Isabela Cotto,33,Nueva Kenya,P391,Diclofenaco,Analgésico,28/10/2024,5,176.01
C16224,Mtro. Wilfrido Jimínez,80,San Socorro los bajos,P225,Desloratadina,Antihistamínico,07/05/2025,2,181.34
C16225,Manuel Ángel Llamas,68,San Marco Antonio los bajos,P271,Paracetamol,Analgésico,17/04/2025,3,18.28
C16226,Jorge Luis Estela del Valle de la O,19,San Fernando los bajos,P270,Omeprazol,Antiácido,10/05/2025,1,168.08
C16227,Miriam Yáñez,85,Vieja República de Corea,P497,Ciprofloxacino,Antibiótico,27/12/2024,2,22.24
C16228,Jonás Humberto Roldán,67,Vieja Mónaco,P148,Naproxeno,Analgésico,22/01/2025,3,149.04
C16229,Ing. Miguel Peralta,28,Vieja República Árabe Siria,P119,Cefalexina,Antibiótico,02/04/2025,5,100.75
C16230,Reina Zúñiga Elizondo,45,San Pilar los bajos,P141,Sitagliptina,Antidiabético,06/01/2025,2,165.61
C16231,Martha Agustín Heredia,68,Vieja República Federal Democrática de Nepal,P432,Amoxicilina,Antibiótico,22/01/2025,2,198.4
C16232,Guillermo Luis Escalante,58,San Irma de la Montaña,P375,Pioglitazona,Antidiabético,28/09/2024,4,182.97
C16233,Nelly Esther Pineda,23,Vieja Vietman,P353,Glibenclamida,Antidiabético,09/10/2024,1,24.65
C16234,Sr(a). Pilar Tafoya,28,San Martín los bajos,P302,Magnesio,Suplemento,04/08/2024,5,148.79
C16235,Dr. Antonia Rico,23,Nueva Ucrania,P332,Fexofenadina,Antihistamínico,27/06/2024,4,154.84
C16236,Dr. Bianca Malave,82,Nueva Kazajstán,P181,Desloratadina,Antihistamínico,11/05/2025,1,177.23
C16237,Nadia Gollum Aparicio,34,Vieja Albania,P343,Pioglitazona,Antidiabético,13/12/2024,2,104.35
C16238,Lourdes Cristina Lucio,84,Vieja Suecia,P390,Diclofenaco,Analgésico,20/01/2025,2,71.03
C16239,Flavio Ana Luisa Gómez Reynoso,28,San Adriana los bajos,P305,Fexofenadina,Antihistamínico,29/04/2025,5,37.58
C16240,Sr(a). Paola Gracia,64,San Juan Carlos los altos,P140,Metformina,Antidiabético,21/09/2024,2,192.75
C16241,Beatriz León,74,Nueva Jordania,P207,Lansoprazol,Antiácido,06/06/2024,5,122.79
C16242,Ing. Ramón Tovar,76,San Esmeralda de la Montaña,P439,Glibenclamida,Antidiabético,11/09/2024,2,24.53
C16243,Lic. Conchita Covarrubias,59,Vieja Ucrania,P028,Ibuprofeno,Analgésico,12/10/2024,3,140.64
C16244,Irma Limón,81,Vieja Turkmenistán,P043,Diclofenaco,Analgésico,30/03/2025,3,198.4
C16245,Alejandra Mario Tovar,69,San Carmen los bajos,P388,Naproxeno,Analgésico,20/12/2024,2,179.98
C16246,Abraham Valladares,88,Vieja Micronesia,P419,Amoxicilina,Antibiótico,01/07/2024,5,153.46
C16247,Frida Rosario Robles Gaytán,26,Vieja Australia,P166,Calcio,Suplemento,19/01/2025,3,109.09
C16248,Abelardo Malave Prieto,60,Vieja Albania,P247,Glibenclamida,Antidiabético,14/08/2024,3,42.81
C16249,Julio Jaqueline Rentería,28,Vieja Kuwait,P079,Loratadina,Antihistamínico,25/09/2024,1,180.55
C16250,María Eugenia Abelardo Castellanos,33,San Rebeca los altos,P425,Magnesio,Suplemento,26/12/2024,1,162.63
C16251,Timoteo Leticia Ureña Arenas,47,San Liliana los bajos,P233,Lansoprazol,Antiácido,19/02/2025,2,97.21
C16252,Barbara Marisol Vargas,71,Nueva Samoa,P333,Fexofenadina,Antihistamínico,05/01/2025,4,12.75
C16253,Lic. Abraham Garibay,35,Nueva Chile,P384,Calcio,Suplemento,04/06/2025,1,72.63
C16254,Porfirio Irene Muñiz,57,Vieja Turkmenistán,P314,Diclofenaco,Analgésico,09/10/2024,4,39.21
C16255,Dr. Humberto Llamas,81,Nueva Nicaragua,P301,Azitromicina,Antibiótico,25/07/2024,3,186.74
C16256,Dolores Yolanda Reyes,75,San Marcela los altos,P042,Calcio,Suplemento,24/05/2025,3,148.79
C16257,Noemí Lilia Arriaga Serrano,36,Nueva Israel,P078,Vitamina C,Suplemento,18/08/2024,4,62.08
C16258,Verónica Timoteo Santana Maya,81,Nueva Chipre,P064,Vitamina C,Suplemento,18/06/2024,1,11.29
C16259,Mauricio Polanco Lomeli,44,San Virginia los bajos,P450,Vitamina D,Suplemento,24/05/2025,4,16.59
C16260,Fabiola Gonzalo Arroyo,76,San Adalberto los bajos,P385,Sitagliptina,Antidiabético,24/03/2025,2,70.6
C16261,Pablo Teodoro Vaca,22,San Anabel los bajos,P445,Vitamina C,Suplemento,11/05/2025,4,27.51
C16262,Guillermo Alma Arguello Ceja,26,Nueva Trinidad y Tabago,P290,Vitamina D,Suplemento,06/06/2024,2,73.94
C16263,Jorge Ocasio Montalvo,60,San Débora los altos,P214,Lansoprazol,Antiácido,18/07/2024,2,16.72
C16264,Luis Manuel Campos,72,Nueva Malta,P043,Ibuprofeno,Analgésico,09/11/2024,1,172.49
C16265,Juan Alonso Velázquez Rubio,28,San Arcelia los bajos,P042,Vitamina C,Suplemento,06/08/2024,3,186.38
C16266,Joaquín Samaniego,56,Nueva Perú,P333,Omeprazol,Antiácido,27/11/2024,1,72.87
C16267,Ana María Julio Mota Gollum,40,Vieja Uganda,P250,Diclofenaco,Analgésico,02/09/2024,1,24.11
C16268,Karina María del Carmen Mejía Lucio,20,San Rolando los bajos,P284,Cefalexina,Antibiótico,12/11/2024,1,35.46
C16269,Berta Miguel de Anda Rojo,80,San Óliver los bajos,P147,Pantoprazol,Antiácido,06/09/2024,4,181.57
C16270,Caridad Juan Saldaña Escobedo,20,Vieja Canadá,P077,Paracetamol,Analgésico,28/11/2024,2,82.37
C16271,Clemente Griego Barajas,51,Nueva Kazajstán,P373,Magnesio,Suplemento,26/08/2024,4,187.36
C16272,Sr(a). Alejandra Vásquez,54,San Samuel los bajos,P409,Amoxicilina,Antibiótico,23/11/2024,5,179.19
C16273,Adán Eloy Chávez,28,Nueva Fiji,P431,Pioglitazona,Antidiabético,08/04/2025,3,94.27
C16274,Laura Ofelia Gómez Urías,33,San Marisela los altos,P289,Cefalexina,Antibiótico,06/05/2025,5,148.29
C16275,Lic. Camilo Aguilera,69,Nueva Bahamas,P038,Pioglitazona,Antidiabético,06/02/2025,5,109.33
C16276,Jacobo Itzel Roldán Escobar,45,San Raúl de la Montaña,P471,Cetirizina,Antihistamínico,16/07/2024,3,41.31
C16277,Darío Puga,69,Vieja Turquía,P248,Azitromicina,Antibiótico,01/08/2024,5,135.16
C16278,Lic. Alberto Arredondo,31,San Espartaco los bajos,P350,Fexofenadina,Antihistamínico,29/03/2025,4,97.19
C16279,Teresa Carla Ruiz,26,San Cristina los altos,P345,Cefalexina,Antibiótico,26/01/2025,2,131.03
C16280,Carlota Fajardo Menchaca,31,San Renato los altos,P167,Cetirizina,Antihistamínico,02/08/2024,1,184.91
C16281,Julio César Ana Marín,71,Vieja Santa Lucía,P171,Vitamina D,Suplemento,07/03/2025,2,96.35
C16282,Graciela Matías Ybarra,87,San Vanesa los altos,P023,Calcio,Suplemento,09/03/2025,2,83.71
C16283,Carmen Ana Luisa Saiz,60,San Silvia los altos,P130,Metformina,Antidiabético,19/12/2024,1,177.63
C16284,Antonia Pabón,76,Nueva Malta,P162,Desloratadina,Antihistamínico,11/01/2025,2,14.17
C16285,Luis Miguel Vásquez,83,San Rosario los altos,P404,Lansoprazol,Antiácido,29/09/2024,1,103.77
C16286,Claudio Sofía Castañeda Galván,25,San Adalberto los bajos,P457,Loratadina,Antihistamínico,15/04/2025,1,183.1
C16287,Lorenzo Francisco Pizarro,37,San José Eduardo los altos,P395,Vitamina D,Suplemento,29/01/2025,5,127.43
C16288,Nadia Emilio Manzanares Magaña,63,Vieja Alemania,P476,Ranitidina,Antiácido,15/05/2025,3,77.36
C16289,Lic. Teresa Toledo,31,Vieja Honduras,P157,Glibenclamida,Antidiabético,24/03/2025,3,55.29
C16290,Federico Aguayo Castro,59,Nueva Suriname,P251,Ciprofloxacino,Antibiótico,19/06/2024,4,117.31
C16291,Amanda Patiño,50,Vieja Italia,P152,Pantoprazol,Antiácido,18/04/2025,4,50.78
C16292,Sofía Minerva Peralta Chávez,67,Nueva Singapur,P029,Loratadina,Antihistamínico,31/05/2025,1,194.19
C16293,Linda Rubio Serrano,37,Nueva Guyana,P153,Vitamina D,Suplemento,21/01/2025,4,43.23
C16294,Abel Ojeda,19,San César los bajos,P340,Ciprofloxacino,Antibiótico,16/07/2024,4,153.61
C16295,María Eugenia Antonio Valverde Salcedo,35,Nueva Benin,P185,Diclofenaco,Analgésico,29/11/2024,5,117.74
C16296,Beatriz Serrano Piña,42,San Víctor los bajos,P408,Vitamina C,Suplemento,28/08/2024,4,175.64
C16297,Alberto Chapa,48,San Flavio los altos,P178,Omeprazol,Antiácido,30/09/2024,3,67.9
C16298,Ivonne Espinoza,43,Vieja Líbano,P048,Pioglitazona,Antidiabético,31/01/2025,4,24.82
C16299,Dr. Araceli Bonilla,48,San Gustavo de la Montaña,P124,Magnesio,Suplemento,09/05/2025,5,16.73
C16300,Dulce Casanova Vigil,45,Nueva Emiratos Árabes Unidos,P130,Pioglitazona,Antidiabético,17/02/2025,2,17.17
C16301,Lic. Rosa Bustamante,45,San Adán de la Montaña,P346,Desloratadina,Antihistamínico,14/11/2024,4,143.39
C16302,Estefanía Montaño,53,San Pilar los altos,P433,Naproxeno,Analgésico,13/07/2024,1,117.35
C16303,Nancy Marisol Ballesteros,83,Vieja Mozambique,P263,Lansoprazol,Antiácido,03/10/2024,5,142.46
C16304,Óscar Juana Núñez,67,San Eugenia de la Montaña,P231,Calcio,Suplemento,23/02/2025,3,118.42
C16305,Miguel Rincón Fonseca,58,San Lorenzo de la Montaña,P025,Desloratadina,Antihistamínico,10/11/2024,5,47.8
C16306,Maximiliano Tamez,67,San Martha los altos,P266,Vitamina C,Suplemento,29/11/2024,4,185.21
C16307,Tomás Alejandra Alarcón,33,Nueva India,P200,Ranitidina,Antiácido,30/04/2025,1,32.91
C16308,Felipe Elisa Granados,45,San Abraham los altos,P281,Ciprofloxacino,Antibiótico,06/12/2024,3,134.57
C16309,Andrea Orozco,66,Nueva Croacia,P045,Ibuprofeno,Analgésico,20/02/2025,1,25.04
C16310,Jonás Berta Treviño,55,Nueva Austria,P093,Ibuprofeno,Analgésico,03/10/2024,4,168.21
C16311,Zoé Armando Barrera Quintanilla,37,Nueva Namibia,P197,Calcio,Suplemento,24/09/2024,1,82.61
C16312,Ernesto Benavides Calderón,38,Vieja Dominicana,P097,Magnesio,Suplemento,09/02/2025,1,198.86
C16313,Mtro. Helena Baeza,61,San Víctor los bajos,P291,Cefalexina,Antibiótico,14/10/2024,3,148.9
C16314,Zeferino Benavides Zayas,62,San Eloisa los bajos,P013,Magnesio,Suplemento,04/02/2025,5,92.44
C16315,Rolando Rodrigo Segovia Pérez,24,Nueva Etiopía,P131,Vitamina D,Suplemento,02/06/2025,5,108.05
C16316,Rubén Sanabria Mateo,55,Vieja Lituania,P333,Paracetamol,Analgésico,01/03/2025,1,42.76
C16317,Itzel Zedillo,33,San Mariano de la Montaña,P136,Ibuprofeno,Analgésico,15/11/2024,3,148.93
C16318,Uriel Sánchez,48,San Felipe los bajos,P012,Paracetamol,Analgésico,02/04/2025,4,15.27
C16319,Mtro. Sofía Burgos,21,Vieja Pakistán,P176,Sitagliptina,Antidiabético,10/08/2024,2,151.74
C16320,Gustavo Diego Cardona Valadez,82,Nueva Camboya,P170,Glibenclamida,Antidiabético,02/11/2024,5,72.92
C16321,Ing. Enrique Palacios,69,Vieja Dominicana,P034,Diclofenaco,Analgésico,23/05/2025,4,179.2
C16322,Cynthia Aurora Sáenz,46,San Susana los bajos,P317,Magnesio,Suplemento,30/06/2024,3,186.54
C16323,Omar Esteban Sisneros,67,San Elsa los bajos,P279,Sitagliptina,Antidiabético,11/10/2024,4,35.73
C16324,Asunción Uriel Castellanos Nava,58,San Beatriz los altos,P255,Glibenclamida,Antidiabético,15/09/2024,2,126.27
C16325,Luis Manuel Octavio Mayorga Urrutia,40,San Socorro los altos,P403,Ibuprofeno,Analgésico,04/04/2025,3,184.39
C16326,Maximiliano Ricardo Zarate Tapia,74,San Esperanza los bajos,P022,Glibenclamida,Antidiabético,22/02/2025,3,148.8
C16327,Sara Ávila Enríquez,67,Vieja Barbados,P342,Ibuprofeno,Analgésico,06/09/2024,3,64.83
C16328,María Cristina Salazar,31,San Elvira de la Montaña,P139,Metformina,Antidiabético,27/05/2025,4,48.6
C16329,Cornelio Arcelia Pichardo Acuña,30,San Alfredo de la Montaña,P088,Ibuprofeno,Analgésico,25/07/2024,2,198.89
C16330,Daniel Coronado,84,Vieja Pakistán,P301,Paracetamol,Analgésico,15/04/2025,4,140.93
C16331,Ariadna Adalberto Cruz,59,San Mariano de la Montaña,P179,Metformina,Antidiabético,23/08/2024,1,90.57
C16332,Mtro. Hugo Tapia,19,San Gerónimo los bajos,P316,Pantoprazol,Antiácido,10/09/2024,4,95.46
C16333,Dr. Alvaro Raya,19,Nueva Japón,P249,Desloratadina,Antihistamínico,13/01/2025,4,120.27
C16334,María Eugenia Mayte Galván,62,Vieja Rumania,P134,Pioglitazona,Antidiabético,14/03/2025,2,32.08
C16335,Alonso Tania Quiñónez,67,Nueva Antigua y Barbuda,P011,Metformina,Antidiabético,16/12/2024,2,126.52
C16336,Amanda Montaño,85,San Magdalena los altos,P180,Pantoprazol,Antiácido,19/01/2025,2,56.66
C16337,Adalberto Cruz,77,Nueva Uzbekistán,P214,Glibenclamida,Antidiabético,25/07/2024,4,151.43
C16338,Arturo Concepción Rosado,39,Nueva Bahamas,P002,Diclofenaco,Analgésico,09/04/2025,2,190.15
C16339,Andrés Horacio Maldonado Archuleta,47,Nueva Santa Lucía,P412,Desloratadina,Antihistamínico,26/10/2024,2,32.69
C16340,Helena Olivo Esquibel,55,Nueva Malawi,P388,Loratadina,Antihistamínico,29/03/2025,2,113.99
C16341,Óscar Víctor Sánchez,42,Vieja República de Moldova,P221,Ranitidina,Antiácido,11/11/2024,3,41.91
C16342,Benjamín Aguilar Matías,67,San Hilda de la Montaña,P078,Omeprazol,Antiácido,01/11/2024,5,170.62
C16343,César Víctor Mercado,67,San Flavio de la Montaña,P311,Sitagliptina,Antidiabético,18/11/2024,5,51.86
C16344,Catalina Rosa Arredondo de la Rosa,76,San Cristian los altos,P278,Fexofenadina,Antihistamínico,04/07/2024,4,195.58
C16345,Soledad Abrego,25,Nueva Portugal,P227,Pantoprazol,Antiácido,11/10/2024,2,150.42
C16346,Rosalia Jacinto Posada Galván,33,San Mariano los altos,P307,Naproxeno,Analgésico,21/03/2025,5,172.35
C16347,Eugenio Daniela Valadez,86,Vieja Chad,P491,Vitamina D,Suplemento,08/04/2025,2,90.3
C16348,Jorge Luis Carrera,43,Vieja Filipinas,P385,Pioglitazona,Antidiabético,02/02/2025,4,156.25
C16349,Leonel Sofía Montez,81,Nueva Botswana,P408,Glibenclamida,Antidiabético,06/01/2025,1,74.97
C16350,Mitzy Maestas,70,San Zacarías los altos,P406,Azitromicina,Antibiótico,20/06/2024,5,14.19
C16351,Arturo Mercedes Pedroza,24,San Oswaldo los altos,P346,Vitamina D,Suplemento,05/12/2024,4,84.64
C16352,Wendolin Urías,30,Vieja Jamaica,P192,Vitamina C,Suplemento,17/06/2024,2,31.55
C16353,Amelia Lucas Coronado,89,Vieja Brasil,P050,Desloratadina,Antihistamínico,31/03/2025,3,24.33
C16354,Liliana Magdalena Roque Mireles,68,San Liliana de la Montaña,P375,Fexofenadina,Antihistamínico,27/05/2025,3,85.15
C16355,Natividad Menéndez,74,San Evelio los altos,P490,Calcio,Suplemento,08/12/2024,4,198.58
C16356,María Elena Valle,74,Nueva Canadá,P040,Ciprofloxacino,Antibiótico,26/07/2024,5,65.02
C16357,Ing. José María Treviño,74,Nueva Suiza,P390,Loratadina,Antihistamínico,30/06/2024,5,89.68
C16358,Ing. Marcos Solorio,66,San Andrés los bajos,P267,Ibuprofeno,Analgésico,15/12/2024,2,70.33
C16359,Rocío Treviño Noriega,21,San Nicolás de la Montaña,P010,Cetirizina,Antihistamínico,28/02/2025,2,194.82
C16360,Lic. Diana Cervantes,20,Vieja Madagascar,P349,Cefalexina,Antibiótico,09/03/2025,5,98.36
C16361,Paola Rafaél Lomeli Vanegas,52,Nueva Malawi,P345,Pioglitazona,Antidiabético,25/03/2025,5,51.66
C16362,Jacobo Berríos,54,San Estefanía de la Montaña,P207,Diclofenaco,Analgésico,18/06/2024,5,189.4
C16363,Sr(a). Mateo Canales,43,San Rafaél los altos,P328,Calcio,Suplemento,27/04/2025,3,147.61
C16364,Cornelio Ávalos Hernandes,39,Nueva Irlanda,P368,Naproxeno,Analgésico,09/08/2024,5,20.46
C16365,Virginia Mondragón,71,San Ángela los altos,P206,Cetirizina,Antihistamínico,21/04/2025,4,144.75
